Employee_ID,First_Name,Last_Name,Gender,Department,Location,Hire_Date,Exit_Date,Status,Salary,Engagement_Score,Performance_Rating,Tenure_Years,Risk_Score
120800,Robert,Brown,Female,HR,India,2023-07-01,,Active,1072420,4.01,3,2.62,0.2
120801,Sue,Murphy,Male,Marketing,Singapore,2023-01-22,,Active,887180,3.27,5,3.06,0.35
120802,Bianca,Flores,Female,Operations,USA,2023-12-09,,Active,573409,4.09,5,2.18,0.18
120803,Christopher,Morales,Male,Marketing,India,2023-04-14,,Active,508340,4.6,5,2.84,0.08
120804,Christopher,Shah,Female,Finance,UK,2023-12-12,,Active,885462,3.49,2,2.17,0.3
120805,Patrick,Roberts,Male,Finance,Singapore,2023-07-12,,Active,1223012,3.69,1,2.59,0.26
120806,Samuel,Chapman,Male,Operations,Singapore,2023-12-14,,Active,512204,2.49,2,2.17,0.5
120807,William,Rollins,Male,Sales,USA,2023-12-18,,Active,1126892,3.57,1,2.16,0.29
120808,Jessica,Mcknight,Female,HR,USA,2023-01-21,,Active,768276,3.43,1,3.06,0.31
120809,Stacey,Koch,Female,IT,Germany,2023-01-06,2023-11-17,Resigned,964989,4.03,5,3.1,0.19
120810,Todd,Osborne,Male,Sales,India,2023-12-26,,Active,586359,3.42,5,2.13,0.32
120811,Samantha,Reyes,Female,Marketing,USA,2023-12-01,,Active,512042,4.87,5,2.2,0.03
120812,Michael,Johns,Male,Operations,Singapore,2023-06-29,,Active,983136,3.84,3,2.63,0.23
120813,Nicholas,Brown,Female,HR,USA,2023-01-01,,Active,518400,3.54,2,3.12,0.29
120814,Maria,Calhoun,Male,Finance,UK,2023-09-05,,Active,686039,3.94,3,2.44,0.21
120815,Ian,Graham,Female,HR,Germany,2023-05-02,,Active,502289,3.41,3,2.79,0.32
120816,James,Anderson,Female,Finance,India,2023-01-20,2024-11-15,Resigned,653256,2.79,1,3.07,0.44
120817,Hannah,Huerta,Female,Marketing,Singapore,2023-12-02,,Active,1066310,3.46,2,2.2,0.31
120818,Jacob,Higgins,Female,HR,India,2023-03-13,,Active,828862,2.92,1,2.92,0.42
120819,Melinda,Walker,Male,Sales,India,2023-10-27,,Active,880925,2.73,3,2.3,0.45
120820,Alex,Anderson,Male,IT,USA,2023-05-31,,Active,1160469,3.04,2,2.71,0.39
120821,Catherine,Williams,Male,Finance,India,2023-02-06,,Active,1203337,3.04,4,3.02,0.39
120822,Gina,Powers,Male,HR,USA,2023-05-21,2024-12-04,Resigned,973759,2.36,1,2.73,0.53
120823,Andrew,Reed,Male,IT,Germany,2023-02-06,,Active,1317402,3.24,4,3.02,0.35
120824,Jesse,Watkins,Male,Marketing,USA,2023-03-01,,Active,1449952,3.11,4,2.96,0.38
120825,Jessica,Hardy,Female,HR,USA,2023-11-30,2026-01-18,Resigned,878711,3.15,3,2.21,0.37
120826,Wendy,Brown,Female,HR,Singapore,2023-10-29,,Active,596821,3.21,2,2.29,0.36
120827,Adriana,Rush,Female,Sales,Germany,2023-08-08,,Active,1175751,4.12,5,2.52,0.18
120828,Jodi,Moses,Male,Finance,Germany,2023-01-26,,Active,1075344,4.31,4,3.05,0.14
120829,Stephen,Wagner,Female,Finance,India,2023-04-12,,Active,966185,4.41,3,2.84,0.12
120830,Chad,Harrison,Female,IT,UK,2023-01-25,,Active,645291,3.99,2,3.05,0.2
120831,Carol,Gonzales,Female,Sales,UK,2023-03-12,,Active,1475245,4.17,5,2.93,0.17
120832,Tina,Mathews,Female,IT,USA,2023-08-09,,Active,1126592,3.85,4,2.52,0.23
120833,John,Jones,Female,HR,India,2023-02-15,,Active,644888,3.86,3,2.99,0.23
120834,Joshua,Snow,Female,HR,USA,2023-06-23,,Active,390658,3.66,1,2.64,0.27
120835,Anna,Ponce,Male,Operations,UK,2023-02-08,,Active,655902,4.25,4,3.01,0.15
120836,Dawn,Key,Female,Marketing,Germany,2023-10-27,2025-01-27,Resigned,1351641,3.64,4,2.3,0.27
120837,Andrew,Sullivan,Female,Sales,USA,2023-03-26,,Active,761244,2.89,1,2.89,0.42
120838,Valerie,Boyd,Male,Marketing,UK,2023-02-14,,Active,1204089,3.15,5,3.0,0.37
120839,Rachel,Bentley,Male,Finance,India,2023-06-25,2025-06-10,Terminated,879061,4.07,5,2.64,0.19
120840,Kathy,Beck,Female,IT,UK,2023-03-25,,Active,1038621,4.05,3,2.89,0.19
120841,William,Jones,Male,Operations,UK,2023-04-19,,Active,708458,3.91,3,2.82,0.22
120842,Denise,Clark,Male,Marketing,UK,2023-07-26,,Active,561423,3.25,5,2.55,0.35
120843,Brittney,Mccoy,Male,IT,USA,2023-11-04,,Active,1984921,4.27,5,2.28,0.15
120844,Kelly,Ortiz,Male,Operations,USA,2023-08-29,,Active,647973,3.25,5,2.46,0.35
120845,Ashley,Pacheco,Male,HR,Singapore,2023-05-10,,Active,990792,3.98,5,2.76,0.2
120846,Michele,Montes,Female,IT,USA,2023-01-21,,Active,1120491,3.49,2,3.06,0.3
120847,Natalie,Holmes,Female,Marketing,UK,2023-11-13,2025-10-13,Terminated,1070441,3.21,4,2.25,0.36
120848,Michael,Noble,Female,IT,Germany,2023-05-20,2023-09-08,Resigned,1124188,3.75,4,2.74,0.25
120849,Sarah,Snyder,Male,IT,India,2023-09-16,,Active,1483764,2.05,2,2.41,0.59
120850,Emily,Todd,Male,Marketing,India,2023-11-09,,Active,884250,3.2,1,2.26,0.36
120851,Jeremy,Miller,Female,Sales,USA,2023-10-14,,Active,1075171,4.1,3,2.33,0.18
120852,Michelle,Blackwell,Male,Operations,Germany,2023-08-21,,Active,652551,3.96,5,2.48,0.21
120853,Michael,Gutierrez,Male,HR,Germany,2023-04-10,,Active,913913,4.26,4,2.85,0.15
120854,James,Rivera,Male,Sales,Singapore,2023-10-01,,Active,891649,3.09,1,2.37,0.38
120855,Anthony,Black,Male,IT,Singapore,2023-10-03,,Active,1789073,4.44,5,2.36,0.11
120856,Meredith,Saunders,Male,IT,UK,2023-10-31,,Active,1371672,4.58,4,2.29,0.08
120857,Antonio,Bailey,Male,HR,India,2023-10-04,,Active,755653,2.75,1,2.36,0.45
120858,Debra,Taylor,Female,Sales,Germany,2023-07-23,2026-01-06,Terminated,576329,4.14,3,2.56,0.17
120859,Matthew,Reynolds,Female,IT,India,2023-08-08,,Active,889818,3.85,3,2.52,0.23
120860,William,Wilkerson,Female,Finance,Germany,2023-10-07,,Active,1230902,3.77,2,2.35,0.25
120861,Charles,Gonzalez,Female,Operations,Germany,2023-11-13,,Active,1116832,4.16,5,2.25,0.17
120862,Eric,Baker,Female,HR,UK,2023-01-15,,Active,1122674,4.99,4,3.08,0.0
120863,Christina,Mcneil,Male,Operations,Singapore,2023-10-11,2025-12-09,Resigned,783119,2.93,1,2.34,0.41
120864,Susan,Berg,Male,Finance,India,2023-12-04,,Active,462966,2.27,1,2.19,0.55
120865,Rodney,Wall,Male,IT,UK,2023-11-06,,Active,1609255,2.74,1,2.27,0.45
120866,Sabrina,Conner,Male,IT,Germany,2023-07-14,,Active,1611836,3.06,2,2.59,0.39
120867,Christine,James,Female,Sales,Singapore,2023-08-25,,Active,815567,4.49,3,2.47,0.1
120868,Kevin,Thomas,Male,Operations,Singapore,2023-03-09,2024-04-18,Resigned,984544,3.85,2,2.93,0.23
120869,Joseph,Moore,Female,Sales,Singapore,2023-03-20,,Active,1068642,2.13,1,2.9,0.57
120870,Danielle,Carter,Female,Marketing,India,2023-10-30,2025-05-28,Resigned,768990,3.99,3,2.29,0.2
120871,Misty,Goodman,Male,Marketing,USA,2023-06-23,,Active,704222,4.69,4,2.64,0.06
120872,Tasha,Martinez,Male,Marketing,Singapore,2023-02-24,,Active,976461,3.72,2,2.97,0.26
120873,Valerie,Brown,Male,Finance,UK,2023-03-10,2025-03-14,Terminated,903906,4.64,4,2.93,0.07
120874,Alexis,Melendez,Male,Finance,Germany,2023-03-28,2024-08-06,Terminated,1186509,3.27,2,2.88,0.35
120875,Amy,Sloan,Female,Sales,Germany,2023-02-24,,Active,1461942,3.43,3,2.97,0.31
120876,William,Adams,Female,Finance,USA,2023-10-21,,Active,1331620,3.91,5,2.32,0.22
120877,Joseph,Garcia,Female,Marketing,India,2023-10-17,2026-01-28,Resigned,475461,3.14,3,2.33,0.37
120878,Sheryl,Hernandez,Female,HR,Germany,2023-06-28,,Active,852157,3.73,1,2.63,0.25
120879,Vincent,Austin,Male,HR,India,2023-11-07,,Active,899873,2.76,1,2.27,0.45
120880,Darren,Brewer,Female,Finance,India,2023-10-09,,Active,1045049,2.89,1,2.35,0.42
120881,Mike,Noble,Female,Operations,USA,2023-01-11,,Active,397581,3.62,3,3.09,0.28
120882,Erica,Hickman,Male,HR,USA,2023-08-27,,Active,776227,3.67,1,2.47,0.27
120883,Cynthia,George,Male,IT,UK,2023-03-07,,Active,925165,3.64,3,2.94,0.27
120884,Kyle,Frank,Male,Sales,UK,2023-10-30,,Active,562374,4.11,5,2.29,0.18
120885,Tina,Jones,Female,Sales,Germany,2023-10-25,2024-06-13,Terminated,828216,3.33,3,2.3,0.33
120886,Pamela,Wells,Female,Operations,Singapore,2023-09-17,,Active,878382,2.17,2,2.41,0.57
120887,Mike,Pittman,Male,HR,India,2023-10-01,,Active,555291,3.26,1,2.37,0.35
120888,Heather,Sanchez,Female,Marketing,USA,2023-11-29,,Active,1482209,4.78,5,2.21,0.04
120889,Gina,Harris,Female,HR,UK,2023-07-01,,Active,404404,2.37,2,2.62,0.53
120890,Jonathan,Johnson,Male,Sales,India,2023-05-16,,Active,1822799,4.72,4,2.75,0.06
120891,James,Dougherty,Female,Marketing,USA,2023-02-04,,Active,396552,3.77,1,3.02,0.25
120892,Diane,Wright,Female,Operations,UK,2023-05-31,,Active,783475,4.91,5,2.71,0.02
120893,Tonya,Jarvis,Male,IT,USA,2023-08-09,,Active,1132269,3.74,2,2.52,0.25
120894,Allison,Knight,Female,IT,India,2023-03-21,,Active,1765025,3.13,3,2.9,0.37
120895,Matthew,Daniel,Female,Sales,UK,2023-03-25,,Active,1371172,4.28,4,2.89,0.14
120896,Beth,Molina,Male,Marketing,Germany,2023-01-20,,Active,782313,3.92,1,3.07,0.22
120897,Kayla,Todd,Male,Finance,Singapore,2023-06-24,,Active,601551,3.3,3,2.64,0.34
120898,Justin,Marsh,Female,Sales,Germany,2023-04-18,,Active,513594,3.05,1,2.82,0.39
120899,Andrea,Holland,Female,Finance,USA,2023-01-18,,Active,1211244,3.65,5,3.07,0.27
120900,Kim,Turner,Male,IT,UK,2023-02-28,,Active,1377067,4.14,3,2.96,0.17
120901,Dawn,Thompson,Female,Sales,Germany,2023-12-29,2024-11-11,Terminated,883025,4.11,5,2.13,0.18
120902,Vickie,Thomas,Female,HR,Germany,2023-02-01,,Active,1052573,3.61,5,3.03,0.28
120903,Steven,Thomas,Female,Finance,Singapore,2023-05-24,,Active,1441022,3.73,4,2.73,0.25
120904,Yvonne,King,Female,Operations,UK,2023-11-22,,Active,915368,2.3,2,2.23,0.54
120905,Sherri,Coleman,Male,Marketing,India,2023-12-04,,Active,1058584,4.56,5,2.19,0.09
120906,Brian,Ortiz,Female,Finance,Singapore,2023-12-25,,Active,839818,3.97,5,2.14,0.21
120907,Paul,Jones,Male,Finance,Germany,2023-11-16,,Active,1138989,3.43,4,2.24,0.31
120908,Johnny,Tucker,Female,HR,India,2023-02-26,,Active,859785,2.19,2,2.96,0.56
120909,David,Reynolds,Male,IT,Germany,2023-07-01,,Active,899538,3.16,1,2.62,0.37
120910,Alexandra,Riley,Female,Operations,Germany,2023-12-04,,Active,550796,3.35,1,2.19,0.33
120911,Tammy,Bell,Male,Operations,Singapore,2023-05-24,,Active,514719,3.79,4,2.73,0.24
120912,Jodi,Long,Female,Finance,India,2023-09-17,,Active,1456224,4.21,4,2.41,0.16
120913,Ryan,Nguyen,Male,Finance,UK,2023-02-16,,Active,1016076,3.75,4,2.99,0.25
120914,Natalie,Hall,Female,IT,India,2023-12-01,2025-03-08,Terminated,714881,2.79,1,2.2,0.44
120915,Tina,Rodriguez,Female,Operations,Germany,2023-06-23,,Active,662217,3.2,3,2.64,0.36
120916,Cheryl,Walters,Male,Sales,USA,2023-10-24,2024-02-23,Resigned,559312,4.31,4,2.31,0.14
120917,Adam,Harris,Female,IT,India,2023-01-23,,Active,1494065,2.3,2,3.06,0.54
120918,Victoria,Yang,Female,Marketing,Germany,2023-01-27,,Active,1209504,3.52,2,3.05,0.3
120919,Charles,Kent,Male,Sales,Germany,2023-05-01,,Active,1371552,2.45,1,2.79,0.51
120920,Frederick,Bailey,Male,IT,USA,2023-03-08,,Active,1248881,2.97,3,2.94,0.41
120921,Kara,Lewis,Female,HR,Singapore,2023-03-20,,Active,964241,3.9,2,2.9,0.22
120922,Ethan,Rich,Male,HR,India,2023-12-21,2024-11-09,Resigned,472365,3.46,3,2.15,0.31
120923,Katie,Davis,Female,Marketing,UK,2023-06-08,,Active,1063219,2.31,2,2.68,0.54
120924,Jacob,Smith,Female,Operations,Singapore,2023-12-19,,Active,902469,3.23,5,2.15,0.35
120925,Toni,Phelps,Male,IT,UK,2023-02-13,,Active,914797,2.68,1,3.0,0.46
120926,Sandra,Eaton,Male,IT,Singapore,2023-07-16,2024-11-21,Resigned,761439,3.46,5,2.58,0.31
120927,Jennifer,Mills,Male,Marketing,India,2023-10-19,,Active,397354,3.06,2,2.32,0.39
120928,Alicia,Henderson,Male,IT,USA,2023-11-21,,Active,1224061,2.56,2,2.23,0.49
120929,Ricky,Pierce,Male,Operations,Singapore,2023-05-28,,Active,1012882,4.42,5,2.72,0.12
120930,Colleen,Greene,Female,Operations,Singapore,2023-06-19,,Active,822271,2.74,2,2.65,0.45
120931,Martin,Cummings,Female,Sales,India,2023-08-11,,Active,1083529,2.97,2,2.51,0.41
120932,Charles,Wallace,Male,Finance,India,2023-09-27,,Active,1421491,3.59,3,2.38,0.28
120933,Joshua,Collins,Male,IT,USA,2023-07-07,,Active,719720,3.66,4,2.61,0.27
120934,Jocelyn,Cunningham,Male,Marketing,USA,2023-01-21,2025-01-19,Terminated,703941,3.29,5,3.06,0.34
120935,David,Clark,Male,HR,India,2023-09-17,,Active,720546,3.53,5,2.41,0.29
120936,Amanda,Rodriguez,Male,Sales,Germany,2023-10-14,,Active,859126,4.37,3,2.33,0.13
120937,Wendy,Rice,Male,Operations,Singapore,2023-03-26,,Active,1126551,4.03,5,2.89,0.19
120938,Shaun,Smith,Male,Operations,Germany,2023-02-21,,Active,353052,2.03,2,2.98,0.59
120939,Victoria,Torres,Female,Finance,India,2023-03-22,,Active,1237437,3.04,1,2.9,0.39
120940,Jesus,Grant,Female,Sales,Singapore,2023-02-04,,Active,546840,2.55,3,3.02,0.49
120941,Thomas,Thomas,Male,Operations,India,2023-09-02,,Active,1050267,4.41,3,2.45,0.12
120942,Diana,Hill,Male,Operations,USA,2023-03-15,,Active,378104,2.91,2,2.92,0.42
120943,Kristin,Miller,Female,Operations,India,2023-10-27,,Active,499087,3.84,4,2.3,0.23
120944,Benjamin,Davis,Female,Operations,Germany,2023-09-22,,Active,475673,4.54,4,2.39,0.09
120945,Karen,Hart,Female,Operations,UK,2023-05-07,,Active,571125,4.49,4,2.77,0.1
120946,Stephanie,Daniels,Female,Operations,USA,2023-07-28,,Active,559129,4.42,3,2.55,0.12
120947,Devin,David,Male,HR,USA,2023-12-28,,Active,444709,3.72,3,2.13,0.26
120948,Alexandria,Ward,Female,IT,USA,2023-09-25,,Active,845565,4.41,4,2.39,0.12
120949,Erica,Welch,Female,Sales,India,2023-07-23,,Active,1282683,3.17,2,2.56,0.37
120950,Julie,Black,Male,Sales,Singapore,2023-04-15,,Active,1204851,3.26,2,2.83,0.35
120951,Leah,Underwood,Male,Marketing,UK,2023-12-05,,Active,1209626,3.75,2,2.19,0.25
120952,Luis,Weaver,Female,Finance,USA,2023-10-11,,Active,667057,2.34,2,2.34,0.53
120953,Jamie,Singh,Male,Finance,USA,2023-07-08,2025-04-27,Terminated,1367949,3.22,5,2.6,0.36
120954,Michael,Stewart,Female,HR,Singapore,2023-09-21,,Active,815784,3.47,5,2.4,0.31
120955,Karina,Farmer,Female,HR,USA,2023-11-17,2025-08-22,Resigned,955164,3.01,1,2.24,0.4
120956,Melanie,Cain,Male,Sales,India,2023-03-28,,Active,1838894,4.89,4,2.88,0.02
120957,Matthew,Bailey,Male,Marketing,India,2023-04-08,,Active,503353,3.94,3,2.85,0.21
120958,Steven,Nunez,Female,Sales,USA,2023-06-24,,Active,581200,4.53,5,2.64,0.09
120959,Jennifer,Harmon,Female,Marketing,Germany,2023-08-18,,Active,758581,3.01,2,2.49,0.4
120960,Krista,Chavez,Male,IT,Germany,2023-12-02,2025-03-31,Terminated,874656,4.73,4,2.2,0.05
120961,Mary,Hernandez,Male,Finance,India,2023-04-13,,Active,1264799,2.56,1,2.84,0.49
120962,Marisa,Huff,Male,Finance,UK,2023-09-29,,Active,1606893,4.13,4,2.38,0.17
120963,Stefanie,Brown,Male,Operations,Singapore,2023-10-25,,Active,1107485,3.8,5,2.3,0.24
120964,Phillip,Johnson,Female,Marketing,Singapore,2023-01-08,2023-11-16,Terminated,887067,2.82,1,3.1,0.44
120965,Elaine,Hamilton,Female,Marketing,India,2023-08-19,,Active,965232,3.85,1,2.49,0.23
120966,Jimmy,Reyes,Female,IT,USA,2023-05-27,,Active,924870,4.24,4,2.72,0.15
120967,Elizabeth,Lewis,Female,Finance,Germany,2023-09-22,,Active,779897,3.76,1,2.39,0.25
120968,Travis,Cervantes,Female,HR,Germany,2023-08-22,,Active,383732,2.64,1,2.48,0.47
120969,Kristina,Thompson,Male,Sales,Germany,2023-06-21,2023-09-27,Terminated,1019136,4.68,4,2.65,0.06
120970,Rachel,Roberts,Female,Sales,UK,2023-11-19,,Active,1075709,4.4,3,2.24,0.12
120971,Joanne,Martinez,Female,Marketing,Germany,2023-04-02,,Active,604060,3.62,1,2.87,0.28
120972,Anthony,West,Male,Marketing,Germany,2023-11-18,,Active,626454,2.52,1,2.24,0.5
120973,Sarah,Mccarthy,Male,Marketing,Germany,2023-10-06,,Active,1034197,4.85,5,2.36,0.03
120974,Jared,Martin,Female,Marketing,USA,2023-12-22,,Active,466182,4.1,5,2.15,0.18
120975,Austin,Brady,Male,Finance,USA,2023-10-19,,Active,1019747,2.99,3,2.32,0.4
120976,Mary,Lee,Female,Operations,USA,2023-02-26,,Active,661683,2.61,1,2.96,0.48
120977,John,Sims,Male,Marketing,Germany,2023-02-04,,Active,1490610,4.11,5,3.02,0.18
120978,Stephen,Curtis,Female,Operations,India,2023-01-16,,Active,563563,4.37,3,3.08,0.13
120979,Christina,Giles,Female,Marketing,UK,2023-09-13,,Active,827469,4.34,4,2.42,0.13
120980,Tammy,Fleming,Male,Sales,Germany,2023-12-13,,Active,640525,3.91,4,2.17,0.22
120981,Sandra,Cantu,Male,Marketing,India,2023-12-27,,Active,1456767,3.23,5,2.13,0.35
120982,Brittney,Smith,Female,Sales,UK,2023-03-08,2023-10-21,Terminated,650136,3.66,5,2.94,0.27
120983,Amanda,Smith,Male,Operations,India,2023-12-04,,Active,604322,3.66,2,2.19,0.27
120984,Robert,Hill,Male,Sales,India,2023-09-10,2026-01-30,Resigned,1363765,4.39,3,2.43,0.12
120985,Linda,Berry,Female,Sales,USA,2023-12-08,,Active,621074,3.62,1,2.18,0.28
120986,Frank,Williams,Female,Finance,UK,2023-12-16,2025-09-06,Terminated,1113301,3.32,1,2.16,0.34
120987,Nancy,Hughes,Female,Sales,India,2023-03-02,,Active,808992,2.06,2,2.95,0.59
120988,Sara,Rubio,Female,Marketing,India,2023-04-22,,Active,819312,3.68,4,2.81,0.26
120989,Austin,Hudson,Female,Marketing,India,2023-04-07,,Active,561180,2.98,2,2.85,0.4
120990,Alexis,Garza,Female,Sales,Singapore,2023-10-05,,Active,831633,3.98,5,2.36,0.2
120991,April,Peck,Female,Finance,UK,2023-01-24,,Active,1407163,3.36,5,3.05,0.33
120992,Jeffery,Wiley,Male,Marketing,India,2023-12-23,,Active,1026446,3.95,5,2.14,0.21
120993,Courtney,Henderson,Male,Operations,UK,2023-02-21,,Active,847649,3.98,3,2.98,0.2
120994,Ray,Manning,Male,Marketing,Germany,2023-05-31,,Active,1237520,2.94,3,2.71,0.41
120995,Blake,Wright,Female,Marketing,Singapore,2023-11-08,,Active,1164249,2.04,1,2.27,0.59
120996,Andrew,Jordan,Female,IT,Singapore,2023-12-10,,Active,1431954,2.1,2,2.18,0.58
120997,Linda,Fuller,Female,Marketing,Singapore,2023-01-25,2023-06-17,Terminated,1111194,4.41,5,3.05,0.12
120998,Vanessa,Moran,Female,Marketing,Germany,2023-04-18,2023-09-30,Terminated,522992,3.69,4,2.82,0.26
120999,Christopher,Smith,Male,Finance,UK,2023-02-15,2025-02-09,Resigned,1301360,3.5,1,2.99,0.3
121000,Larry,Serrano,Male,Sales,India,2023-03-20,,Active,668765,3.44,4,2.9,0.31
121001,Kyle,Mclaughlin,Female,Finance,Singapore,2023-03-03,2023-10-07,Resigned,657308,4.81,4,2.95,0.04
121002,Robert,Baker,Male,IT,Singapore,2023-10-17,,Active,801242,4.13,3,2.33,0.17
121003,Taylor,Smith,Male,IT,USA,2023-07-19,,Active,1504543,4.93,5,2.57,0.01
121004,Wayne,Orozco,Female,Marketing,UK,2023-08-08,,Active,1598544,3.42,5,2.52,0.32
121005,Lisa,Garcia,Female,IT,Germany,2023-10-24,,Active,995314,3.51,3,2.31,0.3
121006,Daniel,Roberts,Male,Operations,USA,2023-04-17,,Active,934695,3.23,4,2.83,0.35
121007,Crystal,Roberts,Female,Marketing,Germany,2023-11-08,,Active,605993,3.43,4,2.27,0.31
121008,Matthew,Thomas,Female,IT,USA,2023-10-19,,Active,945387,4.97,5,2.32,0.01
121009,Wendy,Velasquez,Male,Marketing,Singapore,2023-06-26,,Active,675070,3.9,5,2.64,0.22
121010,Zachary,Williams,Female,HR,Germany,2023-01-25,,Active,990516,3.29,1,3.05,0.34
121011,Jessica,Davis,Female,Finance,Germany,2023-11-16,,Active,1127279,3.94,4,2.24,0.21
121012,Brian,Evans,Male,Operations,UK,2023-01-05,2024-04-12,Resigned,711195,3.01,1,3.11,0.4
121013,Samantha,Baird,Female,Sales,UK,2023-11-03,,Active,1767937,3.15,4,2.28,0.37
121014,Mackenzie,Jones,Female,Finance,USA,2023-11-26,,Active,1162501,3.14,4,2.22,0.37
121015,Gabriella,James,Female,Marketing,USA,2023-06-24,,Active,646178,2.13,2,2.64,0.57
121016,Robert,Suarez,Male,Finance,Germany,2023-03-13,,Active,704682,3.41,1,2.92,0.32
121017,Eric,Mccall,Female,Marketing,UK,2023-06-11,,Active,781413,2.93,1,2.68,0.41
121018,Richard,Miller,Female,Finance,Germany,2023-10-13,,Active,1593318,3.41,5,2.34,0.32
121019,Stephanie,Carr,Male,Operations,India,2023-07-21,,Active,1031222,4.62,5,2.57,0.08
121020,Andrew,Lopez,Male,Marketing,Germany,2023-10-07,,Active,1025048,3.32,2,2.35,0.34
121021,Madison,Gallegos,Female,Operations,UK,2023-05-18,,Active,753094,4.11,3,2.74,0.18
121022,Renee,Adams,Male,Finance,USA,2023-04-05,,Active,1289595,3.69,1,2.86,0.26
121023,Travis,Long,Female,Finance,India,2023-07-20,,Active,823248,3.18,1,2.57,0.36
121024,Stephanie,Palmer,Male,HR,UK,2023-10-17,,Active,1080618,3.92,3,2.33,0.22
121025,Jennifer,Peterson,Female,IT,India,2023-05-23,,Active,1206429,3.49,3,2.73,0.3
121026,Robert,Porter,Female,Finance,UK,2023-04-18,,Active,1299992,3.28,4,2.82,0.34
121027,Nicole,Adams,Male,Finance,Germany,2023-05-17,,Active,510462,3.99,1,2.75,0.2
121028,Mark,Pope,Female,IT,Germany,2023-01-13,,Active,606890,4.41,3,3.08,0.12
121029,Christina,Clark,Male,Operations,UK,2023-11-11,,Active,1188105,3.55,5,2.26,0.29
121030,Raven,Hernandez,Male,Marketing,Singapore,2023-09-22,,Active,895171,3.44,1,2.39,0.31
121031,Erin,Mueller,Female,HR,USA,2023-05-20,,Active,905519,4.54,4,2.74,0.09
121032,Calvin,Smith,Female,Finance,Germany,2023-03-25,,Active,1006575,3.22,4,2.89,0.36
121033,Anna,Gibson,Female,Operations,Singapore,2023-01-02,2023-07-01,Resigned,1208409,4.45,5,3.12,0.11
121034,Renee,Walker,Male,Operations,USA,2023-04-28,,Active,551927,3.35,5,2.8,0.33
121035,William,Powell,Male,Operations,USA,2023-04-02,,Active,470199,3.59,5,2.87,0.28
121036,James,Miller,Male,HR,Germany,2023-01-23,2024-04-08,Terminated,435043,3.9,2,3.06,0.22
121037,Sabrina,Butler,Female,Finance,Germany,2023-12-23,,Active,535847,3.76,3,2.14,0.25
121038,Barbara,Cox,Male,Finance,Germany,2023-01-29,2023-10-13,Terminated,1408961,2.69,3,3.04,0.46
121039,Jackie,Gonzalez,Male,Marketing,USA,2023-05-18,,Active,731541,3.42,1,2.74,0.32
121040,Michael,Flores,Male,IT,Singapore,2023-10-31,,Active,1349393,3.85,2,2.29,0.23
121041,Richard,Christensen,Male,Operations,USA,2023-05-13,,Active,928223,4.53,5,2.76,0.09
121042,Andre,Harper,Female,HR,Singapore,2023-01-29,,Active,1112913,4.73,4,3.04,0.05
121043,Joshua,Hess,Male,Marketing,Singapore,2023-07-31,,Active,518886,4.92,4,2.54,0.02
121044,Kevin,Mcdonald,Female,HR,India,2023-05-17,,Active,1228493,3.87,4,2.75,0.23
121045,Jason,Cortez,Female,Marketing,India,2023-07-19,,Active,1305545,4.84,4,2.57,0.03
121046,Ashley,Thompson,Male,IT,UK,2023-10-08,,Active,1499088,3.56,3,2.35,0.29
121047,Samuel,Medina,Male,Sales,Germany,2023-03-23,,Active,1064830,4.08,3,2.9,0.18
121048,Anne,Skinner,Female,IT,USA,2023-02-28,2023-10-15,Resigned,937837,3.4,5,2.96,0.32
121049,Danny,Solis,Female,Sales,Singapore,2023-02-18,,Active,1730936,3.62,4,2.99,0.28
121050,Terrence,Black,Female,Finance,India,2023-03-04,2025-02-18,Resigned,1349942,4.38,5,2.95,0.12
121051,Stephanie,Sawyer,Male,Marketing,UK,2023-09-01,,Active,993882,2.95,1,2.45,0.41
121052,Rachel,Harris,Female,IT,India,2023-01-05,,Active,775500,2.01,1,3.11,0.6
121053,Kimberly,Perez,Male,Finance,USA,2023-10-30,,Active,665548,3.32,1,2.29,0.34
121054,Johnny,Walker,Female,Sales,Singapore,2023-07-11,,Active,824543,2.37,2,2.59,0.53
121055,Sean,Hall,Male,Sales,UK,2023-02-19,,Active,1085376,2.65,1,2.98,0.47
121056,Anthony,Davis,Female,HR,Singapore,2023-09-08,,Active,668028,2.51,3,2.43,0.5
121057,Reginald,Hess,Male,Operations,UK,2023-08-03,,Active,544510,3.59,5,2.53,0.28
121058,Amy,Cooper,Female,Marketing,India,2023-02-05,,Active,548054,3.71,3,3.02,0.26
121059,Jason,Gentry,Male,HR,UK,2023-05-04,,Active,393273,2.64,1,2.78,0.47
121060,Kim,Soto,Male,Finance,Singapore,2023-05-10,,Active,1415198,3.12,3,2.76,0.38
121061,Cameron,Harris,Female,Marketing,Germany,2023-07-16,,Active,782392,4.04,4,2.58,0.19
